x,y,z
91.158,327.799,111.885
78.529,314.04,144.663
71.286,305.897,97.047
78.884,314.389,96.234
88.342,313.003,105.643
73.545,308.602,94.974
78.157,313.474,133.093
66.426,360.665,127.054
71.167,305.854,96.234
77.683,313.398,95.324
78.141,313.689,135.46
63.165,297.087,100.95
77.065,312.563,129.9
77.881,313.573,136.161
83.806,296.684,107.568
65.342,299.535,97.481
81.631,298.446,106.076
84.356,333.666,107.707
73.567,309.022,94.777
66.444,360.711,127.039
88.482,338.316,114.684
85.485,290.338,110.957
78.234,314.326,142.381
65.187,300.11,97.117
87.563,324.753,105.175
90.877,328.918,113.481
77.886,314.017,138.501
87.481,324.999,105.266
91.053,328.995,110.588
78.375,314.854,96.398
77.388,313.689,137.392
63.873,298.786,96.446
75.91,312.618,126.999
87.447,325.224,105.619
77.021,313.392,135.923
77.096,313.52,136.734
87.465,324.861,105.142
62.718,298.036,97.215
86.781,324.535,109.546
76.252,313.27,95.26
69.544,305.314,98.555
76.753,313.467,136.197
86.587,324.733,109.512
78.099,315.05,96.295
73.074,309.306,94.945
75.087,311.986,130.919
75.078,311.917,130.326
75.777,312.939,129.735
82.292,319.996,117.059
87.593,325.523,106.783
71.549,308.507,113.126
73.543,310.188,95.496
83.879,322.104,113.235
77.091,314.344,140.722
63.875,299.794,96.442
86.516,325.153,104.79
77.589,315.012,95.985
74.932,312.21,128.022
74.169,311.527,120.408
86.511,324.96,109.451
86.32,324.763,104.461
86.713,325.348,109.02
83.963,322.397,113.207
80.742,329.748,104.376
85.883,324.653,104.243
74.583,312.071,123.213
75.401,312.967,130.147
74.536,311.891,152.219
75.355,312.933,130.548
86.006,324.924,104.257
86.376,325.343,104.924
85.975,324.958,109.916
85.061,323.698,112.001
75.125,312.759,129.978
75.538,313.306,138.227
85.749,324.774,104.096
74.692,312.466,124.427
73.604,311.346,149.972
74.897,312.757,127.172
77.524,315.627,95.965
61.391,298.018,98.22
74.619,312.397,123.67
73.98,311.815,119.587
86.369,325.379,109.834
80.723,318.925,119.419
63.376,299.858,96.514
73.868,311.745,118.784
73.962,311.844,119.348
90.244,330.105,110.883
92.385,309.46,103.685
86.404,325.899,108.34
73.48,312.057,150.935
84.282,323.787,112.615
73.377,311.575,117.403
84.174,323.515,112.911
64.661,301.971,96.716
64.811,301.996,96.855
64.491,302.159,96.71
73.354,311.656,117.244
71.703,310.101,96.389
63.523,300.994,96.169
84.263,390.129,133.888
84.016,323.507,113.072
71.566,310.187,96.515
64.207,302.076,96.414
75.832,314.969,152.355
64.803,302.231,99.088
72.555,311.235,115.64
72.465,311.144,115.228
77.256,316.763,120.657
72.301,311.013,114.077
85.527,325.855,103.973
85.58,325.818,104.24
74.063,313.316,96.118
74.641,313.982,146.456
75.585,315.002,143.938
75.223,314.668,143.77
89.303,330.379,112.259
91.309,317.191,109.252
75.809,315.426,151.288
74.777,322.289,97.495
83.707,313.903,101.75
75.443,315.004,144.657
79.776,319.932,121.907
85.292,312.828,103.014
75.035,322.629,97.512
63.559,301.722,102.417
82.605,308.104,96.439
75.375,315.117,145.036
91.335,316.981,109.439
75.295,315.212,145.639
60.72,299.484,98.264
73.341,313.134,149.594
75.241,315.228,145.931
89.175,330.643,111.04
80.913,321.742,119.487
80.808,321.68,120.258
62.877,302.086,101.518
80.792,321.821,120.039
80.729,321.877,120.245
88.167,330.177,113.435
62.995,302.348,96.586
86.438,328.071,110.488
71.876,311.972,96.995
80.007,321.635,122.991
59.774,299.574,100.591
76.075,317.452,96.345
84.67,327.026,110.148
85.562,328.114,110.319
77.797,319.735,124.954
88.309,331.334,111.395
74.388,316.035,96.492
79.467,321.957,124.656
87.816,331.348,110.042
84.494,332.175,107.862
78.076,320.426,125.429
61.247,302.017,101.7
84.904,276.281,113.065
74.656,317.068,96.755
73.576,315.839,96.94
84.296,327.609,102.523
83.608,327.218,117.208
61.005,301.998,101.23
75.884,318.775,96.894
81.756,286.404,108.258
75.947,318.841,96.862
84.942,323.014,112.779
87.618,318.506,99.348
79.943,323.265,123.679
76.088,319.172,96.779
86.394,325.303,109.781
79.76,322.998,98.151
83.56,327.241,110.491
90.99,335.697,116.548
90.961,335.815,118.599
87.331,331.685,110.938
83.35,327.584,117.255
83.709,279.613,108.592
91.011,335.992,116.477
79.373,322.875,98.402
76.8,320.275,126.565
60.351,302.008,100.187
83.749,279.663,109.442
88.258,323.772,111.523
86.682,331.309,109.414
68.92,311.635,98.191
83.201,380.922,133.92
82.295,367.863,130.968
82.068,367.924,130.731
83.07,367.277,131.214
69.187,311.99,98.231
69.266,312.105,98.215
75.367,318.939,96.975
82.689,350.372,125.258
79.745,351.672,126.575
78.904,322.995,97.648
83.208,350.254,124.813
80.912,363.006,129.848
79.712,324.038,119.701
83.022,353.76,129.531
82.049,288.387,107.751
80.277,363.176,129.801
86.575,331.759,111.244
83.767,276.211,113.708
84.925,329.959,116.28
72.001,315.486,97.562
80.027,365.54,129.429
83.847,365.196,130.806
84.884,326.408,110.514
67.821,310.855,98.663
83.571,365.283,130.159
67.937,311.042,100.174
86.336,282.036,103.716
82.459,365.621,129.555
81.85,275.599,113.819
81.911,275.641,113.74
84.727,298.827,105.133
71.856,315.826,97.705
76.475,320.843,127.824
74.048,320.321,116.473
76.353,320.76,127.616
78.713,323.453,97.948
82.551,289.014,107.396
75.772,320.244,125.438
84.18,279.82,108.998
86.136,325.459,109.949
77.535,364.793,135.122
86.234,331.851,110.378
77.317,371.352,142.971
74.953,320.31,116.584
77.341,370.381,141.718
87.082,297.282,105.187
77.336,362.693,138.704
81.345,287.578,108.538
76.572,300.49,112.216
67.318,310.862,100.363
82.764,327.79,108.727
77.618,363.805,133.681
77.334,370.703,142.088
82.333,282.8,102.076
83.54,282.921,101.988
90.99,337.352,117.674
78.077,322.665,98.406
83.576,279.607,105.616
85.976,331.763,109.067
76.482,321.294,128.702
84.068,283.134,103.785
86.146,331.809,109.242
70.932,322.383,103.28
76.546,369.739,141.695
78.96,324.181,128.558
85.675,284.375,103.264
81.903,277.87,103.591
66.719,310.839,100.34
82.781,297.163,106.39
85.569,331.661,108.784
78.817,324.289,125.622
82.192,328.002,106.572
83.853,282.548,101.973
77.538,322.926,130.385
84.29,282.443,102.188
82.077,327.992,106.521
78.841,324.43,125.819
66.553,310.878,100.558
81.144,288.925,106.486
71.766,316.77,98.259
77.158,322.672,98.074
82.895,299.122,102.878
83.248,373.941,131.167
83.581,373.74,131.346
78.085,363.094,139.583
77.36,368.344,139.183
76.381,322.147,129.955
66.781,311.174,100.868
83.374,373.856,131.442
81.682,289.036,106.76
83.463,329.636,106.383
79.844,325.972,120.714
72.579,323.112,99.826
66.776,311.166,100.955
82.926,374.194,131.468
83.724,330.811,116.717
83.823,276.029,110.882
87.346,318.536,99.303
87.478,318.521,99.293
77.401,365.016,135.209
84.062,330.733,107.343
77.983,362.558,138.612
76.832,322.856,131.024
76.492,322.774,131.033
79.833,326.184,120.91
78.082,363.236,139.739
81.865,328.847,101.406
82.197,351.816,128.151
82.381,374.53,131.102
81.869,328.495,106.637
82.803,287.183,104.356
86.097,290.33,109.621
90.349,338.139,118.313
85.108,373.088,132.239
84.58,298.238,101.665
76.26,322.733,130.95
76.377,322.767,97.789
78.193,324.779,131.761
77.569,363.446,139.326
85.932,279.857,108.027
81.809,328.912,104.422
77.759,335.541,155.937
77.683,362.658,138.64
83.718,278.558,110.133
75.921,322.268,129.595
69.967,401.527,130.916
84.339,278.72,113.204
84.641,279.002,115.248
76.343,323.065,97.84
82.465,329.594,103.729
93.373,360.403,131.053
77.318,367.112,137.498
76.837,323.848,132.924
84.187,274.508,116.58
83.56,282.927,117.216
74.675,321.606,120.486
83.589,282.905,117.228
79.782,327.051,121.721
84.378,332.231,107.798
84.378,332.245,107.793
77.656,335.707,156.262
85.021,332.854,108.506
68.118,314.331,113.013
83.14,283.243,104.731
84.11,278.493,109.305
84.335,332.282,107.781
80.433,328.24,118.063
84.044,278.856,112.808
83.666,278.728,113.351
78.716,326.532,132.492
77.331,352.143,140.991
89.706,338.484,119.115
76.429,324.16,133.508
75.97,323.363,131.869
83.875,282.784,117.346
83.451,276.588,118.544
83.265,275.72,118.169
71.521,350.634,118.531
73.893,321.803,123.021
86.059,289.233,94.376
82.06,330.618,104.972
76.412,324.726,126.86
71.303,318.794,115.699
72.942,320.626,118.229
84.496,298.319,101.461
85.26,296.525,107.9
85.865,297.271,109.49
72.982,320.751,118.515
82.699,287.391,104.705
84.173,333.463,109.963
80.704,329.745,104.368
86.354,286.667,111.697
76.21,324.622,134.063
76.616,324.669,134.423
84.975,287.961,114.627
90.19,378.843,132.26
90.768,283.68,99.011
80.784,329.696,104.379
80.643,329.735,104.29
80.751,330.049,104.358
83.318,283.276,103.257
74.146,322.554,121.999
76.544,325.306,135.464
80.744,329.856,104.353
80.143,329.003,120.646
83.52,278.754,109.848
83.568,278.707,109.77
79.661,328.743,118.879
77.41,326.588,136.055
83.247,332.63,107.176
85.674,282.721,113.89
77.375,367.747,138.352
74.56,323.513,124.185
82.582,275.062,114.53
74.476,323.39,123.889
83.968,275.299,117.005
76.909,325.958,136.295
78.645,328.035,132.864
69.899,318.26,111.802
69.921,318.445,111.894
69.87,318.405,111.639
80.477,330.356,120.29
69.815,318.442,111.443
80.101,329.969,120.198
79.466,391.385,120.057
79.736,329.481,102.947
80.194,330.184,120.322
80.899,344.352,110.328
77.674,392.159,116.0
81.406,288.966,106.582
84.406,290.265,111.827
79.415,329.602,102.864
79.987,330.141,120.499
77.664,328.01,131.338
67.733,316.888,111.903
77.782,328.069,137.338
83.535,334.594,107.174
85.496,282.255,107.914
78.338,328.866,136.537
80.145,331.019,103.557
83.018,278.94,110.439
82.995,278.962,110.469
83.094,274.993,114.044
85.393,283.117,114.021
76.645,327.156,137.746
74.521,324.881,127.731
79.623,330.488,100.825
78.806,329.719,102.616
76.508,327.474,138.135
71.498,321.686,99.3
74.872,325.613,131.042
74.937,325.77,131.492
71.229,321.553,99.425
83.402,335.247,109.421
83.636,335.013,109.709
83.74,335.315,109.268
76.564,327.874,131.101
77.941,329.51,133.711
74.729,325.759,129.809
71.793,322.509,99.646
69.316,319.741,100.121
72.714,323.677,99.891
70.12,320.792,99.892
78.359,329.875,102.55
76.835,328.359,139.597
76.875,328.575,139.932
82.733,288.001,102.356
82.692,288.075,102.68
69.819,320.569,100.153
81.697,333.909,113.055
83.425,287.038,114.865
81.648,333.971,113.304
68.032,310.575,108.92
74.931,326.795,132.609
66.592,317.253,108.43
80.358,332.626,122.638
84.793,283.304,102.447
69.813,306.704,110.265
74.874,326.697,131.542
82.943,283.001,104.192
83.583,278.591,110.362
83.571,278.595,110.383
87.222,318.545,99.263
84.173,275.473,108.709
78.644,327.791,132.118
75.156,327.042,131.073
74.897,326.929,131.964
78.024,330.461,139.188
74.878,326.75,123.074
66.814,317.842,107.165
82.799,335.744,106.494
84.841,285.334,114.185
81.023,333.984,111.645
77.621,330.203,102.535
81.092,334.044,122.283
87.035,318.532,99.372
87.11,318.619,99.354
74.915,327.264,132.674
79.471,391.534,123.377
87.144,318.534,99.372
82.344,280.422,119.66
77.835,282.044,122.659
77.787,330.237,102.86
78.297,331.171,137.269
79.576,391.746,120.568
79.558,391.756,120.473
77.496,330.333,102.687
84.532,338.427,121.326
76.257,329.235,140.903
86.203,340.052,113.705
88.776,336.598,115.773
85.686,339.647,112.962
75.184,327.986,132.503
78.908,332.101,129.257
76.815,329.905,142.146
78.17,331.747,137.509
80.668,334.412,112.465
75.193,328.252,132.935
65.254,317.244,106.865
76.217,329.511,141.42
76.763,330.114,142.611
84.118,338.502,121.655
84.764,338.834,112.046
84.88,338.946,112.205
74.99,315.344,117.66
78.758,332.442,124.361
80.119,334.317,110.247
76.733,330.448,143.273
79.024,332.906,126.721
78.743,332.467,124.767
83.228,337.809,110.767
83.34,337.895,110.943
82.937,287.21,104.216
78.108,332.073,131.143
80.752,335.306,123.482
79.79,334.288,110.397
85.42,340.365,112.734
77.893,332.091,141.616
76.779,330.728,143.825
83.327,338.203,110.838
83.596,338.586,122.075
78.144,332.564,139.739
76.772,330.764,143.925
83.787,338.809,121.79
75.775,329.686,134.007
78.873,333.095,125.751
83.268,338.453,110.756
83.876,338.991,121.536
75.158,329.402,137.914
75.799,300.853,112.644
75.058,329.246,135.245
76.432,330.85,144.685
75.057,315.479,117.816
83.731,339.058,121.73
86.607,277.123,100.226
76.052,330.54,143.246
85.391,340.648,112.8
78.025,332.98,138.794
87.213,279.426,105.868
76.323,330.907,144.854
83.114,338.514,110.574
85.09,279.625,105.74
79.293,334.405,109.824
85.276,341.059,112.714
78.08,333.114,139.472
84.629,278.176,108.798
62.335,315.291,111.389
74.808,329.43,103.104
74.805,329.528,103.075
76.464,331.542,145.89
76.227,331.473,145.775
85.19,341.231,112.532
77.61,332.831,132.629
82.86,280.218,119.165
62.928,316.705,104.038
74.564,329.72,125.611
76.858,332.311,131.954
78.93,335.91,131.75
86.392,352.033,129.499
74.669,329.523,103.081
63.232,317.149,106.455
75.452,330.464,103.019
76.427,331.675,146.166
75.377,330.446,103.067
88.608,325.393,112.072
76.207,344.944,133.347
75.299,330.266,102.792
76.485,331.757,146.346
76.251,331.673,146.259
76.518,331.804,146.494
76.313,331.843,146.788
61.186,315.212,104.148
76.287,404.062,135.46
78.198,281.292,123.609
78.935,334.624,129.483
76.687,277.602,128.39
77.474,333.343,133.364
79.709,335.843,127.015
74.322,329.656,103.17
76.349,403.495,135.101
78.011,334.088,140.5
76.181,331.985,147.059
99.803,321.476,109.825
70.531,419.748,130.412
80.094,354.029,143.707
80.125,353.788,143.485
80.105,353.736,143.311
72.249,327.802,118.39
77.645,333.257,138.69
74.18,329.696,103.241
74.01,338.02,146.618
85.605,295.717,108.828
77.773,371.326,133.345
75.226,330.936,136.419
79.031,298.291,113.153
117.455,319.392,90.09
74.539,324.638,126.598
61.531,316.04,104.074
87.117,293.368,96.456
77.907,334.112,140.104
79.322,335.589,127.715
76.599,332.571,147.843
79.055,335.404,153.008
77.474,333.527,133.586
76.924,333.38,138.638
75.993,332.034,147.187
74.678,330.937,103.249
77.018,333.207,147.298
79.175,335.466,154.41
78.984,335.213,154.345
79.785,278.844,129.233
62.175,316.76,107.224
77.878,334.261,140.221
76.824,377.154,135.799
77.923,334.339,140.441
91.549,349.596,123.061
93.828,351.743,127.983
119.612,317.021,83.859
73.925,329.69,103.405
75.224,331.767,143.224
77.906,334.452,140.55
76.353,332.624,149.32
76.391,332.689,149.522
116.987,319.9,91.084
77.34,333.983,134.299
61.178,316.002,104.527
75.773,332.303,147.714
78.798,335.613,133.33
60.934,315.717,105.57
75.789,332.391,102.25
118.196,318.694,88.482
79.857,336.747,104.796
79.848,336.84,153.518
77.945,334.885,141.324
78.94,336.302,132.475
77.102,333.992,134.338
76.359,333.353,127.121
69.33,325.21,102.988
77.763,334.91,155.775
61.231,316.691,109.38
78.49,335.831,151.811
60.438,315.562,107.176
72.062,328.587,106.364
77.828,335.198,155.834
77.892,335.183,108.654
73.117,329.966,104.693
78.064,335.628,144.097
72.31,329.156,105.997
80.674,338.079,107.283
68.937,325.488,103.239
60.171,315.667,107.611
77.795,335.137,108.528
74.888,332.185,140.443
77.95,335.81,142.553
80.5,338.481,127.529
79.46,350.066,129.292
80.382,347.322,127.246
74.258,331.705,125.648
59.25,314.587,107.897
82.137,286.928,110.029
80.497,347.526,127.088
78.882,336.826,133.472
77.567,335.15,135.973
76.627,334.399,128.772
72.894,330.122,102.248
72.689,329.862,103.039
77.958,335.906,142.786
78.152,336.068,131.179
80.517,347.872,126.93
67.997,324.795,104.173
75.726,335.744,130.123
75.301,333.27,131.047
72.088,329.517,104.189
71.759,328.616,106.115
76.21,333.93,139.508
74.975,334.842,129.294
75.275,333.522,126.459
58.099,314.073,108.515
75.778,338.659,134.49
75.363,337.824,133.973
77.527,335.46,156.378
75.633,338.589,134.536
68.009,325.297,103.997
77.412,335.577,108.108
65.758,322.657,104.333
83.746,342.349,114.973
83.942,342.864,111.278
72.409,329.838,102.764
65.391,322.064,104.396
74.194,332.083,124.639
66.798,324.013,104.43
75.968,332.702,125.924
77.283,335.627,107.943
75.465,337.471,132.99
75.874,334.595,126.899
70.964,328.774,107.343
78.627,337.369,151.089
80.129,338.96,126.671
72.572,331.057,104.611
71.489,329.34,105.032
69.891,327.626,108.931
74.929,333.384,140.002
70.448,328.073,108.89
90.525,350.203,126.969
70.322,328.065,108.506
85.315,302.644,106.781
75.711,336.724,131.536
74.857,333.12,125.564
83.841,343.405,113.315
83.248,342.966,114.625
78.007,336.933,144.106
79.98,339.1,129.588
74.966,333.574,140.049
68.362,326.352,106.92
74.588,332.654,124.601
76.842,335.874,107.547
68.948,327.0,109.796
74.746,333.775,141.382
83.812,343.76,112.136
82.243,341.881,124.437
68.662,326.962,108.939
79.894,339.497,155.024
57.496,314.672,107.602
74.716,332.667,124.558
78.192,337.672,147.565
75.826,300.761,112.074
75.389,334.355,125.852
80.21,340.139,128.262
67.422,325.877,105.361
83.008,343.12,114.37
83.456,343.641,113.066
74.767,334.072,127.963
78.704,338.534,135.336
71.323,329.854,106.454
83.104,343.283,113.974
86.939,318.512,99.437
86.852,318.552,99.576
80.047,340.13,128.061
89.46,350.479,121.752
77.374,337.163,139.192
78.762,334.246,127.747
83.172,343.556,113.275
83.15,343.507,113.411
77.337,336.936,143.768
80.299,340.157,128.508
62.399,320.853,106.394
78.138,338.122,145.792
80.104,340.308,128.29
76.014,335.555,128.166
67.78,326.58,108.421
74.532,332.56,124.04
74.426,332.519,123.961
78.813,338.954,136.205
78.706,338.971,135.841
77.416,337.593,133.655
75.01,334.987,130.713
81.983,342.665,116.969
78.329,338.401,138.775
79.887,340.135,125.998
74.33,332.434,123.852
81.933,342.582,117.206
78.755,339.077,136.076
80.172,340.63,128.716
81.809,342.816,116.905
